col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120,col121,col122,col123,col124,col125,col126,col127,col128,col129,col130,col131,col132,col133,col134,col135,col136,col137,col138,col139,col140,col141,col142,col143,col144,col145,col146,col147,col148,col149,col150,col151,col152,col153,target
180,514,1818,7312,375,1013,3401,953,2397,2763,180,-92006,47028706,-24038819732.0,-67125,34310513,-17537729213.0,25032203,-12795028445.0,-9335053737.0,510667.8649,13548684.24,5230050681.0,990406000000.0,13548684.24,675562746.0,99054686642.0,5230050681.0,99054686642.0,990406000000.0,2,2,0,0,1,1,0,0,1,1,0,1,2,0,1,1,1,1,0,2,0,15,18,5,16,10,2,12,1,17,20,13,20,9,6,1,2,13,383,2472,30388,488364,5210,35975,457127.0,82408.0,593917.0,1333196.0,383.0,-944304.0,2328239092.0,-5740450000000.0,-1990220.0,4906980695.0,-12098500000000.0,10341984508.0,-25498700000000.0,-53741200000000.0,4.63e+23,-2.91e+26,2.37e+31,-2.9399999999999998e+35,-2.91e+26,1.01e+30,-2.6400000000000003e+34,2.37e+31,-2.6400000000000003e+34,-2.9399999999999998e+35,23.0,22.0,0.0,0.0,3.0,14.0,0.0,0.0,13.0,5.0,0.0,7.0,28.0,0.0,1.0,4.0,9.0,2.0,0.0,22.0,0.0,-8.0,1738.0,31590.0,513748.0,-3035.0,-13597.0,-134605.0,-54493.0,-317475.0,-894161.0,-8.0,15642.0,-30174850.0,57584475480.0,-27315.0,52734703.0,-100701000000.0,-92166743.0,176112000000.0,-308014000000.0,-9.66e+21,8.68e+26,-1.2199999999999998e+31,2.1899999999999997e+35,8.68e+26,8.23e+29,2.61e+34,-1.2199999999999998e+31,2.61e+34,2.1899999999999997e+35,13.0,14.0,0.0,0.0,1.0
122,297,845,2655,244,577,1565,574,1325,1492,122,-35937,10585925,-3118320927.0,-29524,8696737,-2561783877.0,7144894,-2104631577.0,-1729105972.0,69223.86613,804757.5447,211276417.1,28592493458.0,804757.5447,24194340.92,1723754773.0,211276417.1,1723754773.0,28592493458.0,0,0,0,2,0,1,0,1,1,0,0,1,1,0,0,2,2,0,0,0,0,13,8,6,16,4,12,16,4,9,17,17,81,1323,22983,400359,539,10232,191678,2613,79758,-16315,81,-105840,138298974.0,-180714000000.0,-43120.0,56344895.0,-73626601849.0,22953772.0,-29994431411.0,-12218325418.0,9.78e+22,1.04e+26,1.53e+30,1.69e+34,1.04e+26,4.1200000000000005e+28,3.6199999999999996e+33,1.53e+30,3.6199999999999996e+33,1.69e+34,0.0,0.0,0.0,13.0,0.0,3.0,0.0,2.0,9.0,0.0,0.0,6.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,-18.0,-623.0,-13881.0,-270449.0,154.0,-3048.0,-102032.0,7332.0,20266.0,172852.0,-18.0,-11837.0,-7776461.0,-5104105745.0,2926.0,1915792.0,1253447020.0,-466988.0,-304749542.0,73483012.0,-2.17e+22,-1.04e+26,1.55e+30,-4.95e+34,-1.04e+26,1.26e+29,-6.21e+33,1.55e+30,-6.21e+33,-4.95e+34,0.0,0.0,0.0,11.0,0.0,9.0,0.0,10.0,3.0,0.0,1.0
92,196,480,1276,176,359,837,382,757,908,92,-17836,3457920,-670409668.0,-16016,3104999,-601972595.0,2788222,-540545827.0,-485408852.0,13050.40099,45724.81134,7600493.204,650425904.2,45724.81134,855045.6459,11713630.78,7600493.204,11713630.78,650425904.2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,5,2,20,19,9,18,2,17,15,458,8390,139232,-242,372,17108,-5300,-10304,-83408,15,-6412,2735322,-1164251572,3388,-1440496.0,610861392.0,756032.0,-319270600.0,166138648.0,1.81e+22,1.2e+26,-9.83e+29,2.12e+34,1.2e+26,1.34e+29,2.66e+33,-9.83e+29,2.66e+33,2.12e+34,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,4.0,3.0,0.0,15.0,-18.0,-990.0,-6942.0,302.0,508.0,-2308.0,5420.0,12064.0,83648.0,15.0,252.0,3222.0,9582.0,-4228.0,-70160.0,-859216.0,1191072.0,19502856.0,-335350168.0,1.81e+22,-4.0199999999999995e+25,1.43e+30,-1.86e+34,-4.0199999999999995e+25,4.2e+28,-1.6599999999999998e+33,1.43e+30,-1.6599999999999998e+33,-1.86e+34,0.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
90,173,393,995,175,335,745,389,733,949,90,-15397,2634145,-450664351.0,-15575,2664535,-455852965.0,2695389,-461120689.0,-466468901.0,12766.69662,40562.33264,7728098.547,639044535.9,40562.33264,876134.2157,7505016.532,7728098.547,7505016.532,639044535.9,2,0,0,0,0,0,0,1,0,2,0,0,1,0,1,2,0,0,0,0,0,16,1,10,10,15,16,8,13,1,23,131,709,-2407,191,107,-11199,3941,13863,75461,23,-2882,361090,-45242864,-4202.0,525548.0,-65729672.0,770042.0,-96123502.0,-141540152.0,2.78e+22,1.84e+25,1.25e+30,-1.7700000000000001e+34,1.84e+25,1.81e+29,-1.48e+33,1.25e+30,-1.48e+33,-1.7700000000000001e+34,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,8.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,68.0,845.0,11753.0,171047.0,488.0,5849.0,81909.0,5768.0,67993.0,74948.0,68.0,-56615.0,47137403.0,-39247445933.0,-32696.0,27221609.0,-22664411365.0,15723272.0,-13090573791.0,-7562297084.0,8.21e+22,7.709999999999999e+25,2.2e+30,-1.06e+34,7.709999999999999e+25,2.35e+29,3.34e+32,2.2e+30,3.34e+32,-1.06e+34,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,1.0
109,253,745,2509,182,382,1062,368,690,860,109,-27324,6849708,-1717156308.0,-19656,4927304,-1235189448.0,3544636,-888550894.0,-639228276.0,61847.55252,1075208.851,170691418.8,25291308273.0,1075208.851,29754054.76,2532829394.0,170691418.8,2532829394.0,25291308273.0,0,0,1,0,2,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,10,16,13,17,14,3,5,11,15,5,42,-15,-3207,-65175,755,2650,-1192,11605,51182,176915,42,615,5793,-77865.0,-30955.0,-450350.0,-4125532.0,22812605.0,329688382.0,-16810494535.0,5.07e+22,-8.6e+25,3.14e+30,-3.8600000000000004e+34,-8.6e+25,4.4800000000000005e+27,-3.65e+33,3.14e+30,-3.65e+33,-3.8600000000000004e+34,0.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,3.0,5.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,-18.0,312.0,7302.0,124224.0,-635.0,-1165.0,21667.0,-11005.0,-43757.0,-173915.0,-18.0,5928.0,-1939578.0,631087440.0,-12065.0,3961235.0,-1292696843.0,-8075505.0,2643840453.0,-5398143815.0,-2.17e+22,1.2899999999999999e+26,-2.7e+30,4.05e+34,1.2899999999999999e+26,5.810000000000001e+28,4.29e+33,-2.7e+30,4.29e+33,4.05e+34,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0
208,504,1448,4620,536,1310,3806,1640,4030,5552,208,-104328,52328744,-26247117876.0,-110952,55650974,-27913370882.0,59184616,-29685649570.0,-31570716048.0,118021.0177,184698.4529,525114201.7,34427000946.0,184698.4529,44937824.98,-4353673121.0,525114201.7,-4353673121.0,34427000946.0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,8,2,0,0,0,0,0,10,15,15,4,15,14,16,15,10,15,15,4,15,14,16,15,276,3788,55576,832688,2860,38484,561768,34292.0,456300.0,444940.0,276.0,-1041700.0,3931666232.0,-14839200000000.0,-786500.0,2968466804.0,-11203800000000.0,2241244692.0,-8459070000000.0,-6386760000000.0,3.33e+23,5.39e+25,1.11e+31,-7.42e+34,5.39e+25,3.43e+29,-3.11e+33,1.11e+31,-3.11e+33,-7.42e+34,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,68.0,22.0,0.0,0.0,0.0,0.0,0.0,284.0,3396.0,45192.0,632016.0,3748.0,44124.0,583800.0,54524.0,639588.0,818308.0,284.0,-961068.0,3252299304.0,-11005900000000.0,-1060684.0,3589398780.0,-12146700000000.0,3961450652.0,-13405700000000.0,-14795300000000.0,3.43e+23,-1.82e+26,1.5899999999999999e+31,-1.69e+35,-1.82e+26,4.6e+29,-1.39e+34,1.5899999999999999e+31,-1.39e+34,-1.69e+35,0.0,0.0,0.0,18.0,0.0,1.0
322,1161,4963,23385,1130,4093,17477,4862,17665,23354,322,-372681,431339683,-499232000000.0,-362730,419821693,-485900000000.0,408612862,-472926000000.0,-460301000000.0,5481168.416,17092805.82,262819000000.0,-15187900000000.0,17092805.82,18099284153.0,-7885400000000.0,262819000000.0,-7885400000000.0,-15187900000000.0,2,1,2,2,3,1,1,3,3,5,1,2,0,1,5,1,1,1,0,0,0,1,11,15,1,18,3,9,10,10,10,7,10,9,9,10,5,15,4,6,14,5,12,15,12.0,5.0,4.0,16.0,8.0,8.0,8.0,2.0,15.0,3.0,15.0,17.0,1467.0,16854.0,221772.0,3250170.0,9474.0,113497.0,1523683.0,80858.0,1036625.0,719592.0,1467.0,-24707964.0,416144000000.0,-7008910000000000.0,-13888884.0,233924000000.0,-3939860000000000.0,131494000000.0,-2214680000000000.0,-1244920000000000.0,1.77e+24,1.97e+27,3.6799999999999995e+31,8.69e+33,1.97e+27,3.61e+30,3.2000000000000003e+34,3.6799999999999995e+31,3.2000000000000003e+34,8.69e+33,5.0,31.0,39.0,44.0,62.0,19.0,11.0,87.0,34.0,54.0,2.0,46.0,0.0,20.0,109.0,27.0,35.0,5.0,0.0,0.0,0.0,1569.0,10731.0,95769.0,873765.0,15164.0,101322.0,883286.0,200678.0,1354848.0,3016322.0,1569.0,-16826208.0,180447000000.0,-1935140000000000.0,-23777152.0,254990000000.0,1.0
298,897,3253,13137,859,2596,9380,3019,9102,11869,298,-266409,238167517,-212920000000.0,-255123,228077404,-203899000000.0,218415795,-195262000000.0,-186991000000.0,845439.0207,5220759.66,13169608095.0,681218000000.0,5220759.66,1031403603.0,-161006000000.0,13169608095.0,-161006000000.0,681218000000.0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,8,0,2,2,0,0,0,15,9,15,8,15,10,18,17,9,9,9,15,15,9,15,8,15,10,18,17,9,9,9,15.0,902.0,11138.0,149502.0,2153498.0,11082.0,134178.0,1770294.0,149598.0,1780194.0,2182266.0,902.0,-10035338.0,111650000000.0,-1242180000000000.0,-9984882.0,111088000000.0,-1235930000000000.0,110530000000.0,-1229720000000000.0,-1223530000000000.0,1.09e+24,-3.35e+26,4.5e+31,-4.3399999999999996e+35,-3.35e+26,1.07e+30,-3.36e+34,4.5e+31,-3.36e+34,-4.3399999999999996e+35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,112.0,24.0,0.0,0.0,0.0,0.0,90.0,0.0,28.0,26.0,0.0,0.0,0.0,858.0,10734.0,145026.0,2084694.0,11454.0,140826.0,1874406.0,165546.0,2009766.0,2540526.0,858.0,-9199038.0,98627400162.0,-1057430000000000.0,-9816078.0,105243000000.0,-1128360000000000.0,112302000000.0,-1204050000000000.0,-1284810000000000.0,1.04e+24,-5.88e+26,4.83e+31,-5.3599999999999995e+35,-5.88e+26,1.24e+30,-4.64e+34,1.0
128,298,850,2722,328,692,1834,1032,2052,3592,128,-37846,11190154,-3308706178.0,-41656,12316436,-3641653398.0,13556616,-4008263436.0,-4411955896.0,72628.31856,131927.4663,339917675.2,20555962435.0,131927.4663,33281597.34,-2868382448.0,339917675.2,-2868382448.0,20555962435.0,2,0,3,2,0,0,0,1,0,1,1,0,2,0,0,1,0,1,0,1,0,3,13,11,13,1,4,3,8,18,3,10,1,20,4,16,73,1526,32360,662054,-1535,-5072,58330,-41093,-242750.0,-865523.0,73.0,-109872.0,165368356.0,-248897000000.0,110520.0,-166316182.0,250281000000.0,167250882.0,-251645000000.0,252986000000.0,8.82e+22,6.89e+26,-8.57e+30,2.3999999999999998e+35,6.89e+26,1.17e+29,3.1000000000000002e+34,-8.57e+30,3.1000000000000002e+34,2.3999999999999998e+35,17.0,0.0,18.0,20.0,0.0,0.0,0.0,8.0,0.0,11.0,3.0,0.0,6.0,0.0,0.0,15.0,0.0,9.0,0.0,13.0,0.0,256.0,1591.0,9715.0,-12833.0,2704.0,15659.0,84203.0,48214.0,303107.0,932308.0,256.0,-405705.0,642955089.0,-1018950000000.0,-689520.0,1092739915.0,-1731760000000.0,1857198678.0,-2943250000000.0,-5002350000000.0,3.09e+23,3.4899999999999995e+25,1.47e+31,-2.2399999999999997e+35,3.4899999999999995e+25,1.42e+30,-2.2e+34,1.47e+31,-2.2e+34,-2.2399999999999997e+35,15.0,0.0,30.0,12.0,0.0,0.0,0.0
582,2394,12156,68772,2415,9891,49919,12359,50693,70437,582,-1390914,3324129036,-7944300000000.0,-1403115,3353285691,-8013980000000.0,3382702859,-8084280000000.0,-8155200000000.0,69348696.05,-202379489.7,8402910000000.0,-2071520000000000.0,-202379489.7,542766000000.0,-466590000000000.0,8402910000000.0,-466590000000000.0,-2071520000000000.0,3,0,2,0,1,3,1,1,9,2,1,1,0,3,10,3,1,3,0,5,0,7,16,3,6,8,5,17,3,16,20,16,15,20,15,9,14,11,1,18,9,9,20,10,1.0,1.0,18.0,10.0,6.0,9.0,15.0,20.0,9.0,14.0,15.0,18.0,9.0,12.0,9.0,20.0,6.0,15.0,9.0,9.0,15.0,15.0,14.0,15.0,15.0,15.0,9427.0,122125.0,1750149.0,26582347.0,93886.0,1210379.0,17226911.0,1249686.0,15991393.0,19346122.0,9427.0,-1151150250.0,140569000000000.0,-1.71652e+19,-884969436.0,108065000000000.0,-1.31961e+19,83077400000000.0,-1.01448e+19,-7.8e+18,1.1399999999999999e+25,2.9600000000000005e+27,4.04e+32,-3.8699999999999996e+36,2.9600000000000005e+27,2.3399999999999997e+31,-2.8099999999999998e+35,4.04e+32,-2.8099999999999998e+35,-3.8699999999999996e+36,67.0,0.0,11.0,0.0,6.0,72.0,1.0,5.0,276.0,50.0,17.0,37.0,0.0,95.0,364.0,22.0,7.0,80.0,0.0,115.0,0.0,-657.0,-19196.0,1.0
245,846,3672,17958,673,2193,9137,2279,6989,8761,245,-206424,173922660,-146539000000.0,-164212,138356187,-116572000000.0,110064026,-92733932851.0,-73771327054.0,4170454.23,122342343.0,139341000000.0,19901500000000.0,122342343.0,12251117021.0,1196180000000.0,139341000000.0,1196180000000.0,19901500000000.0,3,2,2,0,0,3,0,2,5,4,1,0,0,0,0,2,2,2,0,0,0,6,10,10,3,17,8,9,6,18,1,9,17,18,1,1,16,11,10,3,9,10,9,2,9.0,8.0,16.0,6.0,2.0,1479.0,11488.0,128708.0,1672786.0,14380.0,109523.0,1209019.0,174202.0,1298725.0,2464828.0,1479.0,-16979264.0,194926000000.0,-2237800000000000.0,-21253640.0,243997000000.0,-2801140000000000.0,305421000000.0,-3506300000000000.0,-4388980000000000.0,1.79e+24,5.67e+26,5.79e+31,-4.45e+35,5.67e+26,2.65e+30,-2.5e+34,5.79e+31,-2.5e+34,-4.45e+35,39.0,51.0,23.0,0.0,0.0,36.0,0.0,31.0,84.0,44.0,17.0,0.0,0.0,0.0,0.0,42.0,17.0,22.0,0.0,0.0,0.0,1703.0,16503.0,211467.0,3085863.0,12232.0,118859.0,1529047.0,115094.0,1138403.0,1246888.0,1703.0,-28088106.0,463266000000.0,-7640790000000000.0,-20818864.0,343372000000.0,-5663340000000000.0,254507000000.0,-4197660000000000.0,-3111300000000000.0,2.06e+24,1.9300000000000003e+27,4.74e+31,0.0
261,847,3241,13531,760,2459,9421,2684,8729,10522,261,-220220,185812172,-156781000000.0,-197600,166725939,-140676000000.0,149601084,-126227000000.0,-113262000000.0,740468.404,4019442.991,11637507088.0,621227000000.0,4019442.991,888624400.4,-140368000000.0,11637507088.0,-140368000000.0,621227000000.0,2,0,0,1,1,2,2,1,2,5,0,0,2,0,0,2,0,5,0,0,0,6,10,5,16,18,10,6,16,18,1,9,7,10,10,13,7,18,18,13,18,8,1,4,9.0,10.0,763.0,7234.0,91172.0,1296484.0,8849.0,81718.0,1000612.0,124617.0,1134094.0,1931963.0,763.0,-5512308.0,39823796488.0,-287708000000000.0,-6742938.0,48714481544.0,-351939000000000.0,59590078178.0,-430510000000000.0,-526622000000000.0,9.22e+23,-1.2899999999999999e+26,3.7999999999999997e+31,-4.01e+35,-1.2899999999999999e+26,1.6e+30,-3.26e+34,3.7999999999999997e+31,-3.26e+34,-4.01e+35,32.0,0.0,0.0,23.0,3.0,8.0,28.0,21.0,35.0,60.0,0.0,0.0,34.0,0.0,0.0,12.0,0.0,69.0,0.0,0.0,0.0,986.0,10789.0,142803.0,2128483.0,8258.0,87277.0,1130211.0,91654.0,936805.0,1136204.0,986.0,-10627165.0,114540000000.0,-1234520000000000.0,-8134130.0,87670120285.0,-944914000000000.0,67103542630.0,-723246000000000.0,-553579000000000.0,1.19e+24,7.7e+26,3.31e+31,-1.59e+35,7.7e+26,2.11e+30,0.0
78,156,360,912,153,323,781,357,783,927,78,-12012,1849896,-284898768.0,-11781,1814291,-279410675.0,1779441,-274039047.0,-268781211.0,11064.47041,33187.36307,7440986.526,560628837.8,33187.36307,971991.3509,1492710.47,7440986.526,1492710.47,560628837.8,0,0,0,1,1,3,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,12,14,4,6,10,5,6,6,15,38,285,2929,41427,309,2196,21852,2511,15756,15255,38,-10545,2927029,-812682243,-11433.0,3172536.0,-880583304.0,3439827.0,-954479982.0,-1034939457.0,4.59e+22,3.2399999999999996e+25,1.01e+30,2.13e+33,3.2399999999999996e+25,2.27e+28,1.05e+33,1.01e+30,1.05e+33,2.13e+33,0.0,0.0,0.0,3.0,6.0,19.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-45.0,-105.0,-5283.0,-165.0,-756.0,-4908.0,-1647.0,-7116.0,-10071.0,-14.0,-675.0,-32505.0,-1568583.0,-2475.0,-119556.0,-5770398.0,-437247.0,-21157836.0,-77191461.0,-1.69e+22,3.14e+24,-5.24e+29,-5.4e+32,3.14e+24,2.08e+28,-4.51e+32,-5.24e+29,-4.51e+32,-5.4e+32,0.0,0.0,0.0,7.0,4.0,11.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0
84,209,609,1979,152,381,1097,332,841,824,84,-17347,3582451,-739855513.0,-12616,2605357,-538051201.0,1894860,-391311987.0,-284607016.0,47662.33405,712408.3183,138115974.9,19582417437.0,712408.3183,20475084.08,1626098046.0,138115974.9,1626098046.0,19582417437.0,1,0,0,5,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,9,13,4,12,4,12,4,4,1,10,7,4,44,-97,-3559,-57601,892,2724,1608,11980,46980,155992,44,4171.0,391619.0,36326323.0,-38356.0,-3631284.0,-340401256.0,33429868.0,3160705152.0,-29130926296.0,5.31e+22,-1.2e+26,3.16e+30,-3.04e+34,-1.2e+26,-1.68e+29,-2.68e+33,3.16e+30,-2.68e+33,-3.04e+34,9.0,0.0,0.0,35.0,0.0,0.0,11.0,0.0,1.0,10.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,793.0,10711.0,136315.0,-400.0,1020.0,34680.0,-8092.0,-20484.0,-117400.0,39.0,-30134.0,23278124.0,-17977726406.0,15200.0,-11735380.0,9058126960.0,5911908.0,-4560467528.0,2294172200.0,4.71e+22,2.44e+26,-1.23e+30,3.04e+34,2.44e+26,3.9300000000000004e+29,4.27e+33,-1.23e+30,4.27e+33,3.04e+34,4.0,0.0,0.0,30.0,0.0,0.0,2.0,0.0,12.0,0.0
381,1318,5676,27424,1144,3852,16350,4176,13888,16924,381,-500840,658375672,-865465000000.0,-434720,571457020,-751205000000.0,496015120,-652032000000.0,-565954000000.0,6485481.884,133230226.2,240466000000.0,23950400000000.0,133230226.2,17653203389.0,-234475000000.0,240466000000.0,-234475000000.0,23950400000000.0,0,0,1,0,1,1,0,0,3,2,0,1,6,3,8,1,2,1,0,0,0,3,14,16,15,13,18,14,13,5,10,12,10,17,17,13,15,9,13,15,13,13,15,15,14.0,15.0,15.0,9.0,9.0,15.0,6.0,2010.0,25136.0,328290.0,4463900.0,26555.0,331350.0,4343138.0,398865.0,4975484.0,6174941.0,2010.0,-50498224.0,1268690000000.0,-3.19e+16,-53348995.0,1340310000000.0,-3.37e+16,1415980000000.0,-3.56e+16,-3.76e+16,2.43e+24,-1.29e+27,1.16e+32,-1.3099999999999999e+36,-1.29e+27,4.14e+30,-1.1099999999999999e+35,1.16e+32,-1.1099999999999999e+35,-1.3099999999999999e+36,0.0,0.0,1.0,0.0,9.0,30.0,0.0,0.0,72.0,22.0,0.0,11.0,87.0,33.0,164.0,3.0,27.0,6.0,0.0,0.0,0.0,-101.0,-1342.0,-4392.0,163928.0,-1288.0,-17874.0,-90178.0,-56046.0,-738382.0,-1435030.0,-101.0,-136884.0,-185503684.0,-251374000000.0,-131376.0,-178052962.0,-241296000000.0,-170927278.0,-231657000000.0,-222437000000.0,-1.22e+23,1.0
130,384,1344,5160,347,999,3401,1103,3163,3851,130,-49536,18875712,-7192677336.0,-44763,17056743,-6499468663.0,15413455,-5873219807.0,-5307448593.0,368815.6802,4281384.219,4920891386.0,566921000000.0,4281384.219,375050627.2,-1298892069.0,4920891386.0,-1298892069.0,566921000000.0,3,0,2,2,1,6,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,3,6,16,3,13,1,6,6,4,5,10,4,1,6,6,6,18,15,191,3170,45668,715922,-1879.0,2955.0,136631.0,-45537.0,-113493.0,-848137.0,191.0,-602300.0,1899287768.0,-5989180000000.0,357010.0,-1125762315.0,3549860000000.0,667245612.0,-2103970000000.0,1246950000000.0,2.31e+23,1.1700000000000001e+27,-7.639999999999999e+30,2.36e+35,1.1700000000000001e+27,1.37e+30,3.28e+34,-7.639999999999999e+30,3.28e+34,2.36e+35,22.0,0.0,7.0,23.0,11.0,68.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,19.0,4.0,0.0,18.0,0.0,0.0,0.0,301.0,535.0,-3737.0,-137153.0,3536.0,9172.0,6064.0,53572.0,171724.0,892298.0,301.0,-160500.0,85577538.0,-45626991018.0,-1060800.0,565645412.0,-301600000000.0,3738539076.0,-1993490000000.0,-13175600000000.0,3.64e+23,-6.4099999999999995e+25,1.61e+31,-1.9599999999999997e+35,-6.4099999999999995e+25,8.76e+29,-1.7600000000000002e+34,1.61e+31,-1.7600000000000002e+34,-1.9599999999999997e+35,38.0,0.0,0.0
231,629,2179,8693,514,1340,4492,1374,3394,4132,231,-144670,90603968,-56743770172.0,-118220,74038414,-46368761306.0,60502258,-37891115124.0,-30963772208.0,655357.0932,15020974.59,7026699585.0,1243200000000.0,15020974.59,768131981.4,102529000000.0,7026699585.0,102529000000.0,1243200000000.0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,2,0,0,3,0,0,0,18,15,10,13,13,13,18,10,13,13,13,18,15,10,13,13,13,341,4494,60642,838656,4986,65218,872944.0,76188.0,990244.0,1206024.0,341.0,-1527960.0,6846516846.0,-30678000000000.0,-1695240.0,7596066694.0,-34036600000000.0,8427682632.0,-37762900000000.0,-41897200000000.0,4.12e+23,-3.6099999999999997e+26,2.16e+31,-2.64e+35,-3.6099999999999997e+26,5.53e+29,-2.43e+34,2.16e+31,-2.43e+34,-2.64e+35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,93.0,0.0,15.0,0.0,0.0,20.0,0.0,0.0,0.0,236.0,3357.0,49821.0,767463.0,3153.0,44369.0,652307.0,43809.0,609617.0,631467.0,236.0,-788895.0,2637100887.0,-8815250000000.0,-740955.0,2476845683.0,-8279540000000.0,2326333515.0,-7776410000000.0,-7303860000000.0,2.85e+23,-1.62e+26,1.28e+31,-1.26e+35,-1.62e+26,2.13e+29,-9.97e+33,1.28e+31,-9.97e+33,-1.26e+35,0.0,0.0,0.0,0.0,1.0
289,861,3127,12699,838,2587,9531,3018,9567,12310,289,-247968,212762254,-182555000000.0,-241344,207078253,-177678000000.0,201547046,-172932000000.0,-168313000000.0,819905.6275,4705909.659,13255537042.0,413856000000.0,4705909.659,1109364211.0,-207628000000.0,13255537042.0,-207628000000.0,413856000000.0,1,0,0,0,1,3,1,1,4,0,1,0,1,1,6,3,0,1,0,1,0,20,6,15,9,9,15,15,14,15,15,15,7,16,9,5,6,11,9,6,13,1,16,18,8.0,16.0,45.0,-1396.0,-29734.0,-584920.0,3658.0,19367.0,125649.0,73558.0,522181.0,1490488.0,45.0,61424.0,83769354.0,114138000000.0,-160952.0,-219563057.0,-299245000000.0,575455010.0,784514000000.0,-2056600000000.0,5.44e+22,-9.309999999999999e+26,1.7399999999999999e+31,-3.96e+35,-9.309999999999999e+26,-1.17e+29,-4.97e+34,1.7399999999999999e+31,-4.97e+34,-3.96e+35,21.0,0.0,0.0,0.0,15.0,37.0,12.0,24.0,41.0,0.0,17.0,0.0,20.0,8.0,46.0,60.0,0.0,23.0,0.0,1.0,0.0,1039.0,14029.0,202195.0,3140161.0,7736.0,110305.0,1618515.0,65504.0,1029125.0,398966.0,1039.0,-14562102.0,204095000000.0,-2860490000000000.0,-8029968.0,112544000000.0,-1577360000000000.0,62060052256.0,-869803000000000.0,-479635000000000.0,1.26e+24,1.1000000000000001e+27,2.7399999999999996e+31,6.09e+34,1.1000000000000001e+27,1.52e+30,1.0
